,test_roc_auc,test_precision,test_recall,test_f0.5_score,scale_user,scale_activity
0,0,0.3681340161851519,0.666867320562303,0.40436203424184,4.6,4.1
0,0,0.36094960340311705,0.6880422081371056,0.39887425946225563,4.6,4.6
0,0,0.35499973353702946,0.7076236677171488,0.3942970565835217,4.6,5.1
0,0,0.3493877272572228,0.7253992422364647,0.38979819390585935,4.6,5.6
0,0,0.34462838562727977,0.7393505895683581,0.38582499658153147,4.6,6.1
0,0,0.33918175420638474,0.7509294996636097,0.38095905323402923,4.6,6.6
0,0,0.3344786306183051,0.7618002195389681,0.37674459329305665,4.6,7.1
0,0,0.3314073713660139,0.7717857016394604,0.3740993364525442,4.6,7.6
0,0,0.3273593870642038,0.7806734888991183,0.37037223694953175,4.6,8.1
0,0,0.3234778069399533,0.7899153712687228,0.3667956842150263,4.6,8.6
0,0,0.3203854475062628,0.797032682978648,0.36391120883384803,4.6,9.1
0,0,0.782608695652174,0.017209022343401437,0.0790886899918633,5.1,0.1
0,0,0.5523604832135182,0.26390708544315,0.4532738131439067,5.1,0.6
0,0,0.46969009202327405,0.4030310541411423,0.4546507633435326,5.1,1.1
0,0,0.4306142244751087,0.48730569030841686,0.44087213362635114,5.1,1.6
0,0,0.4092138786016337,0.5516801812966963,0.4315000581611118,5.1,2.1
0,0,0.3922093023255814,0.5971814029248256,0.4211175533482154,5.1,2.6
0,0,0.3807489585989969,0.6343613894692114,0.4138388257742009,5.1,3.1
0,0,0.3704273706641411,0.6647781594136185,0.406418177331157,5.1,3.6
0,0,0.36254779446050545,0.6882900747140682,0.40045158445989093,5.1,4.1
0,0,0.35543399108395646,0.7086151340249991,0.39478719920458627,5.1,4.6
0,0,0.3491763664828807,0.7265677560992883,0.3896550283520131,5.1,5.1
0,0,0.3435899952560894,0.7437413689316951,0.3850200722233425,5.1,5.6
0,0,0.3374194263632188,0.7543996317410857,0.3793557807019106,5.1,6.1
0,0,0.3322789669256518,0.7662618179242945,0.3747251034649951,5.1,6.6
0,0,0.3286035361102787,0.7765659856237386,0.3714587687711085,5.1,7.1
0,0,0.3246848217158569,0.7860911440813002,0.3678700325117569,5.1,7.6
0,0,0.3208352428964253,0.7932438653022201,0.3642163381967048,5.1,8.1
0,0,0.31766355795526263,0.8020608335398888,0.3613049151250077,5.1,8.6
0,0,0.3138621894036275,0.8082220884529585,0.3576095233021969,5.1,9.1
0,0,0.7691387559808612,0.022768315569561985,0.10178882380877,5.6,0.1
0,0,0.5407012092143484,0.2834177260012039,0.4576172344001921,5.6,0.6
0,0,0.45791490992717515,0.4230374278531214,0.45048679874209097,5.6,1.1
0,0,0.42266430887120543,0.507807797174321,0.437329608870402,5.6,1.6
0,0,0.401953681265146,0.5697036223929748,0.42710606374337007,5.6,2.1
0,0,0.38631978175527315,0.6167628625048688,0.4175196199224312,5.6,2.6
0,0,0.374369918699187,0.6522077830105166,0.4092365391195383,5.6,3.1
0,0,0.36422936893203883,0.680145887185298,0.4015301962915734,5.6,3.6
0,0,0.3567881536723974,0.7047200878155873,0.39587850337159114,5.6,4.1
0,0,0.3493600122714025,0.7258241563684006,0.3897951189086193,5.6,4.6
0,0,0.3429081440479505,0.7414397507170426,0.38421170452085013,5.6,5.1
0,0,0.33750729391726725,0.7577989447965724,0.3796159317716592,5.6,5.6
0,0,0.332415354722235,0.7693424453808293,0.3750107875796124,5.6,6.1
0,0,0.3270622071991935,0.7811692220530434,0.37009015296142583,5.6,6.6
0,0,0.3227733657365216,0.7900924188236961,0.36607854782662913,5.6,7.1
0,0,0.319126054225392,0.7985552919514182,0.36267380263932353,5.6,7.6
0,0,0.315148158404874,0.805920470238306,0.35885356062827756,5.6,8.1
0,0,0.31172759953876417,0.813675153146135,0.35560088022011693,5.6,8.6
0,0,0.30791851290034994,0.8194114939272689,0.35184413704603573,5.6,9.1
0,0,0.7515856236786469,0.025176162317198398,0.1110070257611241,6.1,0.1
0,0,0.5278345408384421,0.3018306717184236,0.45908420134213734,6.1,0.6
0,0,0.44794023632510865,0.4416274211253143,0.4466632763424609,6.1,1.1
0,0,0.4156912897217048,0.5294430083920542,0.434355699901811,6.1,1.6
0,0,0.3944266571801257,0.5888955773520768,0.4223188302751129,6.1,2.1
0,0,0.38006071800097657,0.6339010658262809,0.413149137099417,6.1,2.6
0,0,0.3693540837818863,0.6706207287277363,0.40581542351453853,6.1,3.1
0,0,0.35936644648005545,0.6973549095286994,0.39794058573685887,6.1,3.6
0,0,0.3513499453779327,0.7174675117736624,0.3912836932298768,6.1,4.1
0,0,0.34445727482678984,0.7393859990793528,0.38565534258517065,6.1,4.6
0,0,0.3377504438244991,0.7545058602740696,0.3796958584141443,6.1,5.1
0,0,0.3327012188594412,0.7703339116886796,0.3753489511623654,6.1,5.6
0,0,0.3271857923497268,0.7802131652561878,0.37017374679537796,6.1,6.1
0,0,0.3223882317345513,0.7923232180163592,0.36577750605651443,6.1,6.6
0,0,0.3178851725786942,0.8002903579901561,0.3614621617039788,6.1,7.1
0,0,0.3147357695591111,0.809390602315782,0.358562487254702,6.1,7.6
0,0,0.31026262626262624,0.815728904783825,0.3541527667176032,6.1,8.1
0,0,0.30651437012807153,0.8228816260047449,0.35050330458599915,6.1,8.6
0,0,0.3029773914842982,0.8294677950497503,0.3470318958237656,6.1,9.1
0,0,0.7487266553480475,0.03123118869728409,0.13382696567839045,6.6,0.1
0,0,0.5152671755725191,0.32027902694663785,0.45933757884152465,6.6,0.6
0,0,0.4401001997224197,0.4603590524414858,0.44400805983402214,6.6,1.1
0,0,0.4089754445385267,0.5472894019333593,0.4307476213567881,6.6,1.6
0,0,0.38969886905572965,0.6076272086682483,0.41981240550551185,6.6,2.1
0,0,0.3748370539351475,0.6516412308346021,0.4096382860322761,6.6,2.6
0,0,0.3637130643467827,0.6869091037852767,0.40149429807314196,6.6,3.1
0,0,0.354335280456049,0.7131121419213201,0.39397851986618937,6.6,3.6
0,0,0.34665506800274354,0.7337558868312029,0.3875458670127811,6.6,4.1
0,0,0.33922475673951186,0.7530186608122942,0.3811097451263616,6.6,4.6
0,0,0.3331747079502019,0.7685280266279523,0.37574485913030237,6.6,5.1
0,0,0.3271846386345453,0.7819482312949259,0.37025052227069544,6.6,5.6
0,0,0.32216965531125524,0.7933146843242095,0.3655945562246047,6.6,6.1
0,0,0.31731965391442907,0.8038667186006161,0.36102196792117375,6.6,6.6
0,0,0.31300452105500387,0.8114443539534719,0.356843655887858,6.6,7.1
0,0,0.3093641680384363,0.8185262561524025,0.3533205961024073,6.6,7.6
0,0,0.30552824425479475,0.8252540632413866,0.34955679210475005,6.6,8.1
0,0,0.3019705193836339,0.8313090896214723,0.34603876483160145,6.6,8.6
0,0,0.29846134443183253,0.8379660776884671,0.34257283563162816,6.6,9.1
0,0,0.7322206095791002,0.035728196593605044,0.1494681954196664,7.1,0.1
0,0,0.5045423152526165,0.3362841259162211,0.45864603556354017,7.1,0.6
0,0,0.4329724694015227,0.47724938918593535,0.4411581793305707,7.1,1.1
0,0,0.40381000762001523,0.562940405792996,0.4280076028020525,7.1,1.6
0,0,0.38381143956620606,0.6215785560001417,0.4156071690697729,7.1,2.1
0,0,0.369769091338955,0.6645657023476506,0.4057682744903034,7.1,2.6
0,0,0.35946305787083477,0.6978860521936192,0.3980699394482886,7.1,3.1
0,0,0.3498204207285788,0.7242661378846358,0.390163321519451,7.1,3.6
0,0,0.34194219916405094,0.7444849686625827,0.3834034188096532,7.1,4.1
0,0,0.33549470541586973,0.7639956092206367,0.3778832513091756,7.1,4.6
0,0,0.32846660676849354,0.7767076236677172,0.37132525959757723,7.1,5.1
0,0,0.32315598986608757,0.790411104422648,0.36648595755579705,7.1,5.6
0,0,0.3187221292219393,0.8022732906058567,0.36240878597775356,7.1,6.1
0,0,0.31381486196088093,0.811833858574413,0.3577011766835062,7.1,6.6
0,0,0.30912591245755233,0.8187387132183704,0.35307986672082525,7.1,7.1
0,0,0.3061275280310175,0.8275556814560391,0.3502669228486558,7.1,7.6
0,0,0.30199163308780125,0.8332920222371729,0.3461295209519187,7.1,8.1
0,0,0.29848002115629213,0.8392762295952693,0.34263625508490014,7.1,8.6
0,0,0.2951512978099843,0.8451542084203817,0.33931460383441997,7.1,9.1
0,0,0.7245508982035929,0.04284550830353033,0.17324818876893558,7.6,0.1
0,0,0.49551580740518064,0.3502000637371198,0.4575441583315599,7.6,0.6
0,0,0.4275540275049116,0.4931836691335293,0.4392443785675992,7.6,1.1
0,0,0.39870768778911814,0.5768209341029,0.4249513484183671,7.6,1.6
0,0,0.37981806642690924,0.6357423603980029,0.4130755886453679,7.6,2.1
0,0,0.36488216968330117,0.6760029743989235,0.4018734870013682,7.6,2.6
0,0,0.35513770247758125,0.7095711908218547,0.39455393884502554,7.6,3.1
0,0,0.34523353592540174,0.7341453914521441,0.38614547364421653,7.6,3.6
0,0,0.3374130869606629,0.752629156191353,0.37925964520353866,7.6,4.1
0,0,0.33110555429264227,0.7736269962111824,0.37387783599891844,7.6,4.6
0,0,0.3242615479007801,0.7859849155483163,0.3674306505063614,7.6,5.1
0,0,0.31913811374072765,0.799794624836231,0.3627373201730578,7.6,5.6
0,0,0.3139991757109493,0.8093197832937927,0.3577947470421195,7.6,6.1
0,0,0.3093643473029878,0.8194469034382635,0.3533550560219385,7.6,6.6
0,0,0.30539759729139704,0.8272369958570872,0.349490917903593,7.6,7.1
0,0,0.30207267144319344,0.8360185545837612,0.3463085358233518,7.6,7.6
0,0,0.2977611191896906,0.8410821146559966,0.34193804721172144,7.6,8.1
0,0,0.29395841023748,0.845933217662264,0.3380778385660631,7.6,8.6
0,0,0.29091150902561996,0.8519882440423497,0.3350395597601629,7.6,9.1
0,0,0.7142142142142142,0.050529372189370064,0.19691993486600612,8.1,0.1
0,0,0.4876365183679259,0.3652136963988527,0.45699853781736005,8.1,0.6
0,0,0.42200754005655045,0.5073474735313905,0.43669879121482,8.1,1.1
0,0,0.3932009059167689,0.5901703197478843,0.42132431380281404,8.1,1.6
0,0,0.37530474688082605,0.6486668319110513,0.40984853569590796,8.1,2.1
0,0,0.36090895588890537,0.6883608937360575,0.3988559563720522,8.1,2.6
0,0,0.351017103880669,0.7216104245600369,0.39119818481278,8.1,3.1
0,0,0.34166247505313885,0.7456180730144116,0.3831819918839736,8.1,3.6
0,0,0.3351128855051607,0.7668283701002089,0.37763354758608186,8.1,4.1
0,0,0.32832455684936585,0.7837541163556532,0.37149925646439586,8.1,4.6
0,0,0.3217485745316318,0.797245140044616,0.36532651412141526,8.1,5.1
0,0,0.31644379295562347,0.8102758400906483,0.36037014989306854,8.1,5.6
0,0,0.3115374259558428,0.8194114939272689,0.35562037244783484,8.1,6.1
0,0,0.30652706616172865,0.8282992811869269,0.35071200894771404,8.1,6.6
0,0,0.302128586623608,0.834814631209943,0.34632594242199,8.1,7.1
0,0,0.29873455860198855,0.8426047236287667,0.34301529413460563,8.1,7.6
0,0,0.29476285921572004,0.848801388052831,0.3390206854805634,8.1,8.1
0,0,0.29097454606956036,0.8528734818172161,0.3351338114200957,8.1,8.6
0,0,0.28789641093809343,0.8589285081973018,0.332046596306791,8.1,9.1
0,0,0.7097215883158375,0.05506178959668567,0.21010674233211726,8.6,0.1
0,0,0.4800178213410559,0.3815020714563932,0.45644419213529797,8.6,0.6
0,0,0.41781055019852525,0.5216529159732304,0.43513448053827664,8.6,1.1
0,0,0.3899303573467291,0.604688219255692,0.41974525737264096,8.6,1.6
0,0,0.3712479624696855,0.6613080273361425,0.4069465931623559,8.6,2.1
0,0,0.35818007558907033,0.7013561842710953,0.39703412084013195,8.6,2.6
0,0,0.34782900814646844,0.7332601536772777,0.3886913856468742,8.6,3.1
0,0,0.3378156046320319,0.7561346977798237,0.3798441063150817,8.6,3.6
0,0,0.33042571203966864,0.7739456818101342,0.3731990588492417,8.6,4.1
0,0,0.3235012755102041,0.7903048758896639,0.3668366156162375,8.6,4.6
0,0,0.3166834423754404,0.8021316525618781,0.360293158676587,8.6,5.1
0,0,0.3119942529514618,0.8150561240749266,0.3559312074569582,8.6,5.6
0,0,0.30751083991196276,0.8262101200382422,0.35166647073540536,8.6,6.1
0,0,0.3028051320288998,0.8340356219680606,0.347010032853544,8.6,6.6
0,0,0.2990080836780106,0.8421798094968308,0.343289657143352,8.6,7.1
0,0,0.2947860880270853,0.8478453312559754,0.33901472782826125,8.6,7.6
0,0,0.2910041411616985,0.8534754435041252,0.3351837997046299,8.6,8.1
0,0,0.2873107768234233,0.8575475372685103,0.3313820951317564,8.6,8.6
0,0,0.28446706195433963,0.8630006019616869,0.32851231314615376,8.6,9.1
0,0,0.6952015355086373,0.06412662441131688,0.23421535914746128,9.1,0.1
0,0,0.4696038974793476,0.39251442937573033,0.45185511287206204,9.1,0.6
0,0,0.41330237639989076,0.5357813108600971,0.4331037720187084,9.1,1.1
0,0,0.38713694791620334,0.6164087673949222,0.4182504024410754,9.1,1.6
0,0,0.3678252582031782,0.669629262419886,0.4042660532807737,9.1,2.1
0,0,0.3543620598124226,0.7090754576679296,0.39375729999488757,9.1,2.6
0,0,0.3446059527341046,0.7404128748981976,0.38586027835085784,9.1,3.1
0,0,0.33422356101423845,0.7621897241599094,0.37650470696476857,9.1,3.6
0,0,0.32648974203023245,0.7793279274813215,0.36942108531815965,9.1,4.1
0,0,0.31973514074200377,0.7967848164016855,0.3632295826620909,9.1,4.6
0,0,0.313084624879989,0.8082929074749478,0.35680456169638086,9.1,5.1
0,0,0.30815979148381606,0.8205445982790978,0.352137931453684,9.1,5.6
0,0,0.3032976700260036,0.8301405757586487,0.34739159941795167,9.1,6.1
0,0,0.2987895599546085,0.839099182040296,0.3429566314790104,9.1,6.6
0,0,0.2949794930078569,0.8455083035303282,0.3391443415816131,9.1,7.1
0,0,0.29144433554756977,0.8529088913282108,0.33563340755624543,9.1,7.6
0,0,0.28746427597329444,0.8583619560213873,0.3315697758713606,9.1,8.1
0,0,0.28407010506430963,0.8626110973407457,0.32807748559669675,9.1,8.6
0,0,0.2813145216792842,0.8684182571438689,0.32529890360010716,9.1,9.1
